date,sma_3,sma_5,sma_8,sma_10,sma_12,sma_15,sma_30,sma_35,sma_40,sma_45,sma_50,sma_60,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60
2020-12-25,22727.626319037547,21411.572065565324,19437.490685356992,18121.43643188477,16805.382178412543,14831.300798204209,11541.165164523652,11371.958189077224,11837.277371554905,12374.66619172273,12357.118801676434,,22727.76445154295,21427.27591288285,19646.960108293613,18637.797442386487,17775.327148918866,16724.824498937036,14068.866783244042,13660.37639162554,13358.33456221855,13127.990831859295,12947.586421578197,12684.956369235178
2020-12-26,24043.680572509766,22727.626319037547,20753.544938829215,19437.490685356992,18121.43643188477,16059.618101444952,12111.455341028284,11747.97369006929,12133.389578586155,12579.385742262852,12672.971822509766,,24043.74963876247,22738.09555070288,20916.46636389464,19859.981045484314,18942.244537435054,17804.722659516472,14813.954614600387,14336.3411336594,13979.689217340852,13705.649233318081,13489.77812729612,13173.595026758316
2020-12-28,25359.73482598199,24043.68057250977,22069.599192301434,20753.544938829215,19437.49068535699,17463.409305148656,12769.482467764396,12199.192291259766,12396.6004292806,12784.105292802977,12988.8248433431,,25359.769359108344,24050.66006036698,22196.31645434958,21099.229795517986,20132.0943354113,18914.08629343345,15595.56845785051,15047.707998957889,14635.04940161436,14315.892107762946,14063.212626900915,13691.14846997556
2020-12-30,26675.789079454215,25359.734825981992,23385.65344577366,22069.599192301434,20753.544938829215,18779.46355862088,13383.641119384765,12725.613992648656,12659.811279975043,12988.824843343098,13304.677864176432,,26675.80634601739,25364.387817940395,23484.211784375202,22352.44129677285,21341.349880039048,20049.23598259005,16411.275013312326,15792.375453761939,15322.562438472338,14957.05333595093,14666.365330066952,14236.28695326067
2021-01-01,27991.843332926437,26675.789079454215,24701.70769924588,23385.65344577366,22069.599192301437,20095.5178120931,14129.40519635236,13327.238794235956,13021.726199679904,13281.281344114705,13620.530885009766,12615.942804859304,27991.851966208025,26678.8910741289,24778.36455068692,23617.07717678188,22567.02697117836,21206.95246576977,17258.815427800128,16568.382744563292,16040.495342419961,15627.57262788813,15297.807912196125,14807.764932211836
2021-01-02,29307.89758639866,27991.84333292644,26017.7619527181,24701.707699245882,23385.653445773656,21411.572065565324,14962.906223551432,13891.262045724052,13449.443832058376,13632.22914504063,13936.3839058431,13098.49603113245,29307.901903039456,27993.91132940007,26077.38423391288,24891.06054006437,23806.600398537765,22384.418926121216,18136.091256949683,17373.898752576464,16787.22532044565,16325.987059525323,15956.200556710744,15404.41420627748
2021-01-02,30623.95183987088,29307.89758639866,27333.816206190324,26017.7619527181,24701.70769924588,22727.62631903755,15884.14420098199,14568.089947509765,13942.96417711046,14041.66824612088,14252.236926676433,13581.0492574056,30623.953998191282,29309.276250730316,27380.18931436771,26172.692067814045,25057.933322687557,23579.17055534249,19041.151739730074,18207.211904604217,17561.231184665594,17050.923427051268,16640.28494925801,16025.137727034487
2021-01-05,31940.006093343105,30623.951839870882,28649.870459662547,27333.816206190328,26017.761952718105,24043.68057250977,16761.5137032968,15320.120949493894,14502.287234836156,14421.861697123963,14568.089947509765,14063.602483678747,31940.007172503305,30624.870949435925,28685.93860637277,27460.58137255662,26319.217527943678,24789.050468103214,19972.18224179877,19066.721023177088,18361.0855746795,17801.09132763713,17348.87794005592,16668.903998065038
2021-01-06,33256.06034681533,31940.0060933431,29965.92471313477,28649.870459662547,27333.816206190324,25359.734825981992,17638.88320561162,16034.550401378816,15127.413005235463,14802.055148127049,14883.942968343099,14546.155709951894,33256.060886395426,31940.6188330602,29993.977851455584,28753.59083368152,27588.922871507133,26012.171160285314,20927.49374227659,19950.927013546632,19185.447900842068,18575.276886895157,18080.86580108772,17334.742001634568
2021-01-06,34572.11460028755,33256.06034681533,31281.978966606992,29965.924713134773,28649.870459662547,26675.78907945421,18516.252707926433,16861.784503561354,15818.341488308379,15269.985549361616,15278.759244384766,15028.708936225043,34572.114870077596,33256.46883996477,31303.79817958514,30050.78964434961,28865.754512029285,27246.880808631948,21905.513253944653,20858.425297770813,20033.057930618244,19372.337063144747,18835.199013878726,18021.736595348335
2021-01-07,35888.168853759766,34572.11460028754,32598.033220079215,31281.978966606996,29965.92471313477,27991.843332926437,19393.62221024125,17764.22170594231,16476.368615044492,15796.407250750508,15726.217690565321,15511.262162498193,35888.16898865479,34572.386929056986,32615.003801123028,31351.416213047643,30148.616719440288,28491.733799617643,22904.77508017554,21787.898917057137,20902.729949657278,20191.194467068457,19610.88753138576,18729.02432885166
2021-01-07,37204.223107231985,35888.168853759766,33914.08747355144,32598.033220079215,31281.97896660699,29307.897586398656,20270.991712556064,18741.862008521668,17233.099810791016,16381.320252293719,16226.318306884768,15993.81538877134,37204.2231746795,35888.35040627482,33927.28687824081,32654.8474007274,31436.5822526886,29745.464953703293,23923.912823422335,22738.11223298362,21793.347437414843,21030.832642689802,20406.996464278287,19455.789636601483
2021-01-08,38520.2773607042,37204.22310723199,35230.141727023656,33914.08747355144,32598.033220079207,30623.95183987088,21279.9666402181,19681.90076100183,18055.633719211153,17024.724553991247,16700.097838134767,16476.36861504449,38520.27739442796,37204.34414224342,35240.4079803852,33960.573350706276,32728.86644826649,31006.966979244466,24961.65207006814,23707.90516641614,22703.858204260785,21890.29176198084,21222.642147746676,20201.26136791038
2021-01-11,38520.2773607042,37730.64480862087,36052.6756354438,34835.32545098199,33585.07391018338,31676.795242648655,22245.0730927644,20509.13486318437,18746.562202284073,17638.88320561162,17094.914114176434,16893.119128644026,37862.25025082997,37204.303797239605,35676.81135475719,34550.32842377889,33417.389648163204,31781.70121143925,25759.501553828544,24472.51252200973,23434.366871698858,22588.624074968375,21891.701156448053,20820.84059000739
2021-01-11,37642.90785838939,37730.64480862087,36546.195980495875,35493.352577718106,34352.77222470884,32554.16474496347,23210.179545310693,21261.165865168496,19470.392041693794,18253.041857231987,17516.051475287546,17266.001167127823,36875.209552294866,36765.59214941278,35723.779688944574,34793.57233130859,33797.51269827106,32295.05443599859,26419.156346079977,25118.53508960359,24060.771391987946,23193.813391214047,22476.10671297827,21367.888171528528
2021-01-12,35888.168853759766,37204.22310723199,36710.702762179906,35888.168853759766,34901.1281636556,33256.06034681532,24043.680572509766,21937.99376695421,20194.221881103516,18779.463558620875,17937.188836398655,17595.014730495877,35723.662076291206,36034.432966370805,35467.8541091286,34753.307263167146,33916.68306319073,32579.708678015315,26949.813715809865,25652.96857530683,24588.67239225219,23710.53045395602,22979.882237986225,21845.610772423734
2021-01-13,35888.168853759766,36941.01225653754,37039.71632554795,36414.59055514865,35559.15529039171,34045.692898898655,25052.655500171804,22652.42321883913,21016.755789523653,19422.86786031841,18437.2894527181,17945.962531421803,36463.942591761595,36424.36301332461,35853.71389183089,35198.92856239988,34422.46147670552,33157.81158145973,27616.86844970231,26305.35137981694,25221.338950388465,24322.12974596762,23570.86125428961,22399.39922259245
2021-01-14,36765.538356074576,36677.80140584309,37368.729888916016,36941.01225653754,36217.18241712782,34835.32545098199,26149.36737806532,23479.657321021674,21806.38834160699,20124.76346217026,18990.032239176435,18296.910332347732,37492.109976232896,37123.00112911791,36446.28355796599,35802.81042450688,35052.89787707251,33828.15896793285,28325.762113039516,26994.58126394451,25887.36526572922,24964.47220943135,24190.52035412461,22978.778090754975
2021-01-17,37204.223107231985,36414.59055514865,37204.223107231985,37072.61768188477,36546.195980495875,35361.747152370874,27070.605355495878,24269.289873105005,22497.316824679907,20709.67646371347,19516.45394056532,18582.055420600045,36690.13941499633,36711.39037066516,36322.25806710289,35818.33014443436,35181.40165400679,34085.67336795128,28817.192360737823,27495.967861074354,26387.566550297986,25457.80454101207,24674.311296057607,23441.27903577076
2021-01-21,36326.853604917174,36151.379704454215,36710.702762179906,36941.01225653754,36655.86716828522,35712.6949532968,27904.10638269495,25058.92242518834,23122.44259507921,21323.835115333837,20042.875641954208,18889.13474641023,35631.12700764194,35998.29844720591,35933.33729416421,35591.74543413159,35087.66484488331,34146.48124196132,29190.991643331792,27894.56696001166,26796.420610667104,25868.730207175508,25082.789228920406,23838.851657498406
2021-01-21,34572.11460028755,35888.168853759766,35888.168853759766,36546.195980495875,36546.195980495875,35888.168853759766,28649.870459662543,25735.750326974052,23681.765652804905,21937.99376695421,20490.334088134765,19196.214072220417,34443.59367722864,35084.21908040901,35338.38685840353,35167.07531718216,34805.87867437262,34035.17427360153,29454.91463057009,28196.34599486288,27118.729580434614,26201.25911534924,25419.40512205169,24174.233646865345
2021-01-21,33256.06034681532,34835.32545098199,35230.141727023656,35888.168853759766,36217.18241712782,35888.168853759766,29307.897586398656,26450.179778858972,24175.285997856987,22552.152418574584,20964.113619384767,19503.2933980306,33191.79988528587,34036.14808472035,34583.191129856474,34580.33534404551,34364.97405763901,33773.26928165959,29616.19233832299,28406.909172330634,27359.023081699394,26459.18372416019,25687.42803928151,24450.022207683716
2021-01-27,31940.006093343105,33256.06034681533,34572.11460028755,34966.93087632921,35668.826478181065,35712.6949532968,29878.187762903286,27164.609230743896,24701.70769924588,23078.574119963472,21437.893150634765,19744.570011167172,31907.875862578378,32898.74933643718,33703.360173827794,33860.992774131155,33789.43091578915,33379.59280454406,29681.56904076044,28531.52139140242,27521.575599496733,26646.092741555945,25889.95657411127,24668.68293467653
