date,brick_low,brick_high,direction,trend
2022-01-21,38520.2773607042,39836.33161417642,down,21
2022-01-21,37204.223107231985,38520.2773607042,down,22
2022-01-22,35888.168853759766,37204.223107231985,down,23
2022-02-01,37204.223107231985,38520.2773607042,up,1
2022-02-04,38520.2773607042,39836.33161417642,up,2
2022-02-04,39836.33161417642,41152.38586764864,up,3
2022-02-07,41152.38586764864,42468.44012112086,up,4
2022-02-07,42468.44012112086,43784.49437459308,up,5
2022-02-17,41152.38586764864,42468.44012112086,down,1
2022-02-20,39836.33161417642,41152.38586764864,down,2
2022-02-20,38520.2773607042,39836.33161417642,down,3
2022-02-21,37204.223107231985,38520.2773607042,down,4
2022-02-28,38520.2773607042,39836.33161417642,up,1
2022-02-28,39836.33161417642,41152.38586764864,up,2
2022-02-28,41152.38586764864,42468.44012112086,up,3
2022-03-01,42468.44012112086,43784.49437459308,up,4
2022-03-04,41152.38586764864,42468.44012112086,down,1
2022-03-04,39836.33161417642,41152.38586764864,down,2
2022-03-06,38520.2773607042,39836.33161417642,down,3
2022-03-09,39836.33161417642,41152.38586764864,up,1
2022-03-13,38520.2773607042,39836.33161417642,down,1
2022-03-18,39836.33161417642,41152.38586764864,up,1
2022-03-23,41152.38586764864,42468.44012112086,up,2
2022-03-24,42468.44012112086,43784.49437459308,up,3
2022-03-27,43784.49437459308,45100.5486280653,up,4
2022-03-27,45100.5486280653,46416.60288153752,up,5
2022-04-06,43784.49437459308,45100.5486280653,down,1
2022-04-08,42468.44012112086,43784.49437459308,down,2
2022-04-11,41152.38586764864,42468.44012112086,down,3
2022-04-11,39836.33161417642,41152.38586764864,down,4
2022-04-26,38520.2773607042,39836.33161417642,down,5
2022-05-05,37204.223107231985,38520.2773607042,down,6
2022-05-07,35888.168853759766,37204.223107231985,down,7
2022-05-08,34572.11460028755,35888.168853759766,down,8
2022-05-09,33256.06034681533,34572.11460028755,down,9
2022-05-09,31940.006093343105,33256.06034681533,down,10
2022-05-09,30623.951839870882,31940.006093343105,down,11
2022-05-11,29307.89758639866,30623.951839870882,down,12
2022-06-12,27991.843332926437,29307.89758639866,down,13
2022-06-13,26675.789079454215,27991.843332926437,down,14
2022-06-13,25359.734825981992,26675.789079454215,down,15
2022-06-13,24043.68057250977,25359.734825981992,down,16
2022-06-13,22727.626319037547,24043.68057250977,down,17
2022-06-16,21411.572065565324,22727.626319037547,down,18
2022-06-18,20095.5178120931,21411.572065565324,down,19
2022-07-19,21411.572065565324,22727.626319037547,up,1
2022-08-12,22727.626319037547,24043.68057250977,up,2
2022-08-19,21411.572065565324,22727.626319037547,down,18
2022-08-27,20095.5178120931,21411.572065565324,down,19
