date,sma_3,sma_5,sma_8,sma_10,sma_12,sma_15,sma_30,sma_35,sma_40,sma_45,sma_50,sma_60,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60
2022-11-30,1198.6313193992337,1204.4686096191408,1191.334706624349,1200.0906419542102,1220.5211577238863,1262.8415118182152,1350.4008651168265,1393.346643163288,1413.5165656195754,1431.1500464922124,1457.5151406521275,1516.763636384188,1222.116628957467,1213.2162695204659,1220.7507488369067,1231.564849534145,1243.8516161018206,1262.7547300979368,1341.022472134627,1360.2882463922729,1377.3544726612624,1393.0971173986798,1408.2185660398288,1438.4269466866622
2022-12-13,1257.0042215983078,1213.224544949002,1207.7520853678388,1204.4686096191408,1216.872851336444,1251.1669313784,1343.1042523419421,1382.0890120248953,1410.2330898708774,1422.3941111623512,1447.8836117892802,1510.9263461642804,1261.45026360254,1242.4054790961816,1238.5358931503972,1244.150131118412,1252.610428739635,1267.5083761166463,1338.4264351096583,1356.9824492731252,1373.619322689865,1389.0834991747204,1404.0054418126833,1433.914059852595
2022-12-16,1257.0042215983078,1221.980480278863,1218.697004530165,1204.4686096191408,1209.5762385615599,1236.5737058286315,1334.348317012081,1367.0788371737046,1402.571646457249,1413.63817583249,1437.3764893934467,1502.9000721119078,1237.337404275771,1232.6785010471217,1232.9111491056428,1238.5272972694283,1246.5510620026143,1260.7228972206906,1330.3488938089708,1348.995899032896,1365.7951871903106,1381.4374576866455,1396.5238380141075,1426.6783380524773
2022-12-16,1227.8177704987709,1230.7364156087242,1213.224544949002,1204.4686096191406,1202.2796257866755,1221.980480278863,1325.5923816822199,1353.31951022678,1392.7212192111551,1404.882240502629,1426.8693669976135,1493.4144755045584,1203.3911362877336,1211.6006234646466,1218.807531148766,1225.966855638568,1234.6885706637038,1249.313143605566,1319.9679889374047,1339.0208417699405,1356.217122854183,1372.220388582865,1387.6187803782482,1418.2444537982876
2023-01-06,1213.2245449490022,1239.4923509385853,1213.224544949002,1217.6025126139325,1205.9279321741178,1216.1431900589557,1321.2144140172893,1343.312726992653,1383.965283881294,1399.0449502827214,1418.9890252007383,1484.6585401746968,1230.1976789430205,1226.735156175867,1227.2956845819974,1231.6100130857933,1238.1217477305659,1250.2745283546587,1315.9058103993984,1334.4643628715164,1351.377469134384,1367.210990018319,1382.4966408182502,1412.9578888081242
2023-01-09,1242.4109960485393,1248.2482862684465,1229.6419236924917,1226.3584479437936,1216.872851336444,1216.1431900589557,1319.7550914623123,1335.8076395670578,1375.2093485514329,1395.15342346945,1412.8598704698356,1475.9026048448359,1265.4907885953169,1251.4180701997823,1243.6263987299121,1244.187083115215,1247.7620785793424,1256.588199591278,1314.9302031637994,1332.5932259479664,1348.9094900667367,1364.3228555935057,1379.29221954097,1409.2800530520417
2023-01-11,1300.7838982476135,1257.0042215983076,1257.0042215983076,1235.1143832736548,1235.1143832736548,1221.980480278863,1321.2144140172893,1330.8042479499943,1366.4534132215717,1393.207660062814,1405.8551222059468,1467.1466695149747,1305.027181746118,1282.4665717654946,1266.0568823225803,1262.437354348252,1262.654616474354,1267.5851215044831,1316.8420335981941,1333.2582453340194,1348.6974942047943,1363.4637564327845,1377.9303119078702,1407.1582013092507
2023-01-12,1344.5635748969191,1292.0279629177521,1278.8940599229604,1257.0042215983078,1249.7076088234232,1233.655060718678,1325.59238168222,1328.3025521414625,1357.6974778917106,1390.2890149528603,1401.4771545410165,1458.3907341851138,1346.6852166461713,1317.7587983590713,1293.2316310389458,1285.3293356569743,1281.9913295623342,1282.679887759701,1321.455015401293,1336.3185234569198,1350.631433587303,1364.5454736116299,1378.3386624819234,1406.5413177104629
2023-01-13,1388.3432515462248,1344.563574896919,1300.7838982476133,1287.6499952528216,1264.300834373192,1251.1669313784,1328.5110267921734,1328.3025521414625,1352.2250183105475,1387.3703698429067,1398.850373942058,1449.6347988552525,1389.4040724208508,1355.8801749712243,1324.0963637404093,1312.0190797548935,1305.0884985828259,1301.36026781418,1328.5948807428567,1341.6409903868425,1354.606628446241,1367.4836238109299,1380.447849372653,1407.380059037842
2023-01-14,1432.1229281955304,1388.3432515462246,1322.673736572266,1313.917801242405,1289.8389790852868,1274.5160922580296,1331.429671902127,1330.804247949994,1348.9415425618495,1384.451724732953,1397.9747804090719,1443.0678473578564,1432.6533386328433,1395.8876515957616,1357.8310839858375,1341.816084316701,1331.3675918539045,1323.178059943012,1338.0986048784682,1349.0999689678422,1360.5235053437334,1372.1974925515344,1384.1911731166601,1409.626699883973
