date,qty,vwap,buyer_capital_ratio,buyer_participation_ratio,buyer_volume_ratio,whale_impact
2025-05-01,21380.45343,96062.39741348961,0.5108227520582019,0.48489873931714494,0.022043158791885238,0.02592401274105699
2025-05-02,14905.74811,97035.56244947556,0.4991903909258861,0.5069561417845481,-0.001682403983680338,0.0077657508586619906
2025-05-03,9723.34838,96253.48268814676,0.4041765239808316,0.4648805195222982,-0.191758899005941,0.060703995541466604
2025-05-04,11036.383419999998,95460.83746455766,0.39730101923387084,0.46420369660469835,-0.20529494253471667,0.0669026773708275
2025-05-05,17251.18189,94312.34280354556,0.48696985382613667,0.4857774558761865,-0.026194424989626035,0.0011923979499501858
2025-05-06,16122.64513,94702.06360385654,0.46590924132832884,0.4798982076913282,-0.06889256949117015,0.013988966362999344
2025-05-07,16644.83854,96830.62534486166,0.4997304450142969,0.48770628600429816,-0.0006818401976519832,0.012024159009998758
2025-05-08,34962.028470000005,100355.89993228485,0.5304993915742949,0.48734930067176946,0.06099279141740247,0.04315009090252547
2025-05-09,27617.39907,103105.96015084896,0.52601120929978,0.5129145488842684,0.05188788945576832,0.013096660415511607
2025-05-10,15324.786110000001,103648.18582792049,0.5389717231307365,0.4927964019040822,0.0777618324618822,0.0461753212266543
2025-05-11,17987.12197,104151.28002895425,0.5043837281866355,0.5074337715020051,0.008716769156372175,0.0030500433153696216
2025-05-12,31272.77792,103679.59461987791,0.526611364033584,0.5143181714805979,0.05241677039990953,0.01229319255298611
2025-05-13,21253.42409,103383.06471690827,0.5036352836562958,0.4768079435544079,0.007459165606853374,0.02682734010188792
2025-05-14,16452.9081,103611.36578574889,0.48793302743433353,0.490064031685619,-0.024362953805108785,0.0021310042512854843
2025-05-15,17998.98604,102793.76129396695,0.47089618816632894,0.45439822470326563,-0.05826024408650528,0.016497963463063314
2025-05-16,15683.88024,103853.9154468925,0.48184846736216785,0.4575992403879359,-0.03657030092191008,0.02424922697423193
2025-05-17,11250.896219999999,103140.08237742132,0.47429422551913863,0.44600301253953034,-0.05161061915830204,0.028291212979608293
2025-05-18,21599.98726,104732.23640572361,0.5401407766895124,0.5057770957943194,0.08008388149391893,0.03436368089519304
2025-05-19,30260.035239999997,104108.4215404718,0.46993663444022515,0.5081734209507943,-0.06091920334458933,0.038236786510569165
2025-05-20,23705.48275,105844.81535899533,0.5210124660978784,0.4914787238184476,0.04199208936168997,0.02953374227943084
2025-05-21,45531.040345,107941.955138298,0.5199754886128393,0.5097809467616464,0.03936344154272804,0.01019454185119284
2025-05-22,31630.773129999998,110949.9543419291,0.5243249223792179,0.5153018113235682,0.04863468634413359,0.00902311105564968
2025-05-23,31737.72309,109324.30270915205,0.4512264561369952,0.5123914722600126,-0.0982770579085042,0.06116501612301739
2025-05-24,16782.53129,108443.64228054769,0.524013556218615,0.5107160501572314,0.04714924324148246,0.01329750606138358
2025-05-25,17710.046949999996,107530.28836131112,0.4446035754291711,0.5000926640534558,-0.11155886348454883,0.055489088624284644
2025-05-26,14649.115929999998,109602.40124933622,0.4984303973903016,0.5026363785262666,-0.003200887358941223,0.004205981135965042
2025-05-27,21276.65635,109397.06939052315,0.46853059808145153,0.4912238198328528,-0.06283275473403974,0.02269322175140126
2025-05-28,15633.788289999999,108043.98250636869,0.4400371772001533,0.49311892357382325,-0.12020384535986314,0.05308174637366997
2025-05-29,19834.70116,107318.93565409089,0.4769121317419886,0.4984243399738167,-0.04636893858803159,0.02151220823182809
2025-05-30,23706.497989999996,105164.35412111502,0.4669562292107357,0.4805679394331656,-0.06599553720081114,0.013611710222429907
2025-05-31,11289.35922,103991.80136169304,0.46761520958473285,0.48665770396371344,-0.06479160648056692,0.01904249437898059
2025-06-01,9709.70006,104657.04199626943,0.4779462404580411,0.4887264297120853,-0.044182483222864895,0.01078018925404417
2025-06-02,13453.988129999998,104727.6237626927,0.48273654772770686,0.4615999967974978,-0.0345383231730263,0.021136550930209053
2025-06-03,13259.52634,105772.5374675278,0.4721311081990124,0.47167521081087205,-0.0557393681379421,0.0004558973881403361
2025-06-04,14034.894820000001,105232.60069353893,0.49752155652114977,0.4861233240007316,-0.005343582617600322,0.011398232520418161
2025-06-05,22321.501539999997,103109.90451991542,0.4482459632804508,0.4806616716646124,-0.1035226575532606,0.03241570838416158
2025-06-06,15839.073849999999,103691.82065121664,0.4831857788119219,0.5058422257630769,-0.0333264605619602,0.02265644695115504
2025-06-07,8344.932060000001,105203.41863092687,0.47574539443313835,0.5011030350218967,-0.048519726354728426,0.025357640588758334
2025-06-08,8048.06305,105725.70370560126,0.5419032561911371,0.5104404572738068,0.08384405860239877,0.03146279891733028
2025-06-09,19975.374509999998,107878.92968626865,0.5321724190889816,0.4910442326802228,0.06369792112598553,0.041128186408758816
2025-06-10,17071.82839,109397.80482365622,0.46926624056838984,0.4819828728582749,-0.06169443283631787,0.012716632289885066
2025-06-11,13115.916379999999,109400.25829522943,0.4599305057151351,0.5200088938415771,-0.08035878008548263,0.060078388126442006
2025-06-12,17778.67218,107336.9965296719,0.4666017838730707,0.49207458876108057,-0.06728394606126321,0.025472804888009848
2025-06-13,26180.817339999998,104483.44126039308,0.4888755206370077,0.5010566563296585,-0.02266557351108274,0.01218113569265078
2025-06-14,8798.93969,105190.92604195433,0.4375702349044932,0.49019960887804775,-0.1252230119558872,0.05262937397355455
2025-06-15,7164.20047,105328.83481341224,0.46860593167997094,0.4926628100779157,-0.06298849842207169,0.024056878397944736
2025-06-16,14922.665400000002,107209.38906346612,0.4987124477702849,0.5009067947468725,-0.002544249233116172,0.0021943469765876022
2025-06-17,17866.33025,105403.48569338127,0.4526218375770226,0.5196257866618677,-0.09520838505713831,0.06700394908484503
2025-06-18,13968.641669999999,104618.83545203786,0.4765258902568363,0.5155848761738899,-0.046963205549820614,0.039058985917053646
2025-06-19,7678.60737,104628.68294332972,0.46660468689914125,0.48526493776356266,-0.06670645148509521,0.018660250864421413
2025-06-20,16419.06283,104415.94193055427,0.4337634837367129,0.4972694298944611,-0.13344988521491644,0.06350594615774818
2025-06-21,11154.21332,102636.53310968252,0.4151452676735686,0.48412393018800703,-0.16929380905905075,0.06897866251443846
2025-06-22,28746.41072,100628.0553069579,0.4571471126019424,0.49591676659229117,-0.08565769980760926,0.03876965399034876
2025-06-23,27666.506090000003,102512.64911508198,0.48504017401256555,0.5027103436405475,-0.03072678665078232,0.017670169627981902
2025-06-24,14651.69335,105342.8485422377,0.46754380426946346,0.48541154290207333,-0.06518360486980844,0.017867738632609875
2025-06-25,16701.155509999997,107150.99741899777,0.5137353974695426,0.4802274555253251,0.02701122504546992,0.03350794194421747
2025-06-26,10573.27279,107449.6040389781,0.47132679173354697,0.4716311319599868,-0.05741768344179839,0.0003043402264398254
2025-06-27,12232.440419999999,106963.14913340975,0.397617828866821,0.4766702003342158,-0.20501879705864948,0.0790523714673948
2025-06-28,3282.17352,107253.74160081382,0.4614472942844676,0.47303173862131775,-0.07718493201419775,0.01158444433685013
2025-06-29,6831.7364,107836.15567333197,0.5519867060523894,0.5341317296734309,0.10399720633249263,0.017854976378958498
2025-06-30,9754.12491,107688.50737888059,0.44408926267000104,0.4900802656915621,-0.1118872600125437,0.04599100302156106
2025-07-01,10505.624370000001,106365.21034233748,0.442576244061534,0.4841147992166053,-0.11496602081538154,0.041538555155071266
2025-07-02,17691.89592,108281.15960775389,0.5231833054848258,0.4923021481502085,0.04549906147085233,0.030881157334617326
2025-07-03,13047.08225,109561.58788976181,0.5337838454613418,0.49333150119270797,0.06719597939225072,0.040452344268633866
2025-07-04,11793.86615,108210.07254422379,0.40613312146819636,0.46754981237457044,-0.18808672930377446,0.06141669090637408
2025-07-05,3736.9757,108089.73207846859,0.4827010467513913,0.4879186501788682,-0.034681825734108974,0.005217603427476902
2025-07-06,6447.607,108681.14317625437,0.49773664884551333,0.5326307446098213,-0.00448057085365156,0.034894095764307964
2025-07-07,9405.37601,108538.80960934641,0.41697095945431883,0.5045144092072132,-0.1662380566537285,0.08754344975289441
2025-07-08,9216.020799999998,108518.94056487964,0.47462081539066026,0.48172516486347844,-0.05121988005929851,0.007104349472818183
2025-07-09,17282.286500000002,110058.04956392337,0.5170227154342271,0.4730889282468765,0.034088084351570014,0.04393378718735058
2025-07-10,24883.450664999997,113587.95524371554,0.5185912114463489,0.48560605661513406,0.03684457920820283,0.032985154831214836
2025-07-11,25873.521147999996,117476.15585991471,0.48309386446505104,0.471160084936225,-0.033534624338020215,0.011933779528826016
2025-07-12,8446.604370000001,117573.08735023541,0.4480908460210536,0.4415282855163259,-0.10388789998459466,0.006562560504727699
2025-07-13,9550.792947,118534.33147320972,0.49909544918607324,0.49407889434721197,-0.0018683614124002323,0.005016554838861265
2025-07-14,27269.348876999997,121005.68282582663,0.5168595398170985,0.49115914519962917,0.03409735308290543,0.02570039461746937
2025-07-15,32018.460829999996,117284.16507875192,0.4893347692486528,0.5213258933287503,-0.021358011980365386,0.03199112408009752
2025-07-16,17039.90851,118771.20012327385,0.49036775610937816,0.5037164171425631,-0.019247221298607703,0.013348661033184939
2025-07-17,15728.57651,118835.57001708378,0.4893543324769751,0.49062749549081447,-0.021376249133940258,0.0012731630138393957
2025-07-18,19924.66266,118815.33749742834,0.4493545853923692,0.488391707506962,-0.10147752233010701,0.03903712211459276
