date,brick_low,brick_high,direction,trend
2025-03-02,88337.61830308696,89935.4416537814,up,2
2025-03-02,89935.4416537814,91533.26500447583,up,3
2025-03-02,91533.26500447583,93131.08835517027,up,4
2025-03-03,89935.4416537814,91533.26500447583,down,1
2025-03-03,88337.61830308696,89935.4416537814,down,2
2025-03-03,86739.79495239252,88337.61830308696,down,3
2025-03-05,88337.61830308696,89935.4416537814,up,1
2025-03-08,86739.79495239252,88337.61830308696,down,1
2025-03-09,85141.97160169808,86739.79495239252,down,2
2025-03-09,83544.14825100364,85141.97160169808,down,3
2025-03-09,81946.3249003092,83544.14825100364,down,4
2025-03-10,80348.50154961477,81946.3249003092,down,5
2025-03-10,78750.67819892033,80348.50154961477,down,6
2025-03-11,80348.50154961477,81946.3249003092,up,1
2025-03-12,81946.3249003092,83544.14825100364,up,2
2025-03-19,83544.14825100364,85141.97160169808,up,3
2025-03-19,85141.97160169808,86739.79495239252,up,4
2025-03-29,83544.14825100364,85141.97160169808,down,1
2025-04-06,81946.3249003092,83544.14825100364,down,2
2025-04-06,80348.50154961477,81946.3249003092,down,3
2025-04-06,78750.67819892033,80348.50154961477,down,4
2025-04-08,77152.85484822589,78750.67819892033,down,5
2025-04-09,78750.67819892033,80348.50154961477,up,1
2025-04-09,80348.50154961477,81946.3249003092,up,2
2025-04-12,81946.3249003092,83544.14825100364,up,3
2025-04-12,83544.14825100364,85141.97160169808,up,4
2025-04-21,85141.97160169808,86739.79495239252,up,5
2025-04-22,86739.79495239252,88337.61830308696,up,6
2025-04-22,88337.61830308696,89935.4416537814,up,7
2025-04-22,89935.4416537814,91533.26500447583,up,8
2025-04-22,91533.26500447583,93131.08835517027,up,9
2025-04-28,93131.08835517027,94728.91170586471,up,10
2025-05-01,94728.91170586471,96326.73505655915,up,11
2025-05-08,96326.73505655915,97924.55840725359,up,12
2025-05-08,97924.55840725359,99522.38175794802,up,13
2025-05-08,99522.38175794802,101120.20510864246,up,14
2025-05-08,101120.20510864246,102718.0284593369,up,15
2025-05-10,102718.0284593369,104315.85181003134,up,16
2025-05-18,104315.85181003134,105913.67516072578,up,17
2025-05-21,105913.67516072578,107511.49851142021,up,18
2025-05-21,107511.49851142021,109109.32186211465,up,19
2025-05-22,109109.32186211465,110707.14521280909,up,20
2025-05-23,107511.49851142021,109109.32186211465,down,1
